,SIPD/AlwaysCooperate-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/AlwaysDefect-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/AlwaysDefect-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/AlwaysDefect-Default-v0+SIPD/TitForTat-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/AlwaysDefect-Default-v0+SIPD/TitForTat-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/AlwaysDefect-Default-v0+SIPD/TitForTat-Default-v0+SIPD/WinStayLoseSwitch-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/AlwaysDefect-Default-v0+SIPD/TitForTat-Default-v0+SIPD/WinStayLoseSwitch-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/AlwaysDefect-Default-v0+SIPD/WinStayLoseSwitch-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/AlwaysDefect-Default-v0+SIPD/WinStayLoseSwitch-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/TitForTat-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/TitForTat-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/TitForTat-Default-v0+SIPD/WinStayLoseSwitch-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/TitForTat-Default-v0+SIPD/WinStayLoseSwitch-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/WinStayLoseSwitch-Default-v0,SIPD/AlwaysCooperate-Default-v0+SIPD/WinStayLoseSwitch-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/AlwaysDefect-Default-v0,SIPD/AlwaysDefect-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/AlwaysDefect-Default-v0+SIPD/TitForTat-Default-v0,SIPD/AlwaysDefect-Default-v0+SIPD/TitForTat-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/AlwaysDefect-Default-v0+SIPD/TitForTat-Default-v0+SIPD/WinStayLoseSwitch-Default-v0,SIPD/AlwaysDefect-Default-v0+SIPD/TitForTat-Default-v0+SIPD/WinStayLoseSwitch-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/AlwaysDefect-Default-v0+SIPD/WinStayLoseSwitch-Default-v0,SIPD/AlwaysDefect-Default-v0+SIPD/WinStayLoseSwitch-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/ExtortionateZD-Default-v0,SIPD/TitForTat-Default-v0,SIPD/TitForTat-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/TitForTat-Default-v0+SIPD/WinStayLoseSwitch-Default-v0,SIPD/TitForTat-Default-v0+SIPD/WinStayLoseSwitch-Default-v0+SIPD/ExtortionateZD-Default-v0,SIPD/WinStayLoseSwitch-Default-v0,SIPD/WinStayLoseSwitch-Default-v0+SIPD/ExtortionateZD-Default-v0
SIPD/AlwaysCooperate-Default-v0,0.2055555555555557,-0.0019444444444444802,0.01472222222222214,0.06,0.14777777777777787,0.16749999999999998,0.15111111111111125,0.05777777777777774,0.16499999999999995,0.13361111111111118,0.23138888888888887,0.19472222222222224,0.23777777777777767,0.23916666666666644,0.25027777777777793,0.20750000000000002,-0.09472222222222233,0.04083333333333338,0.138611111111111,0.1675000000000001,0.21055555555555552,0.21194444444444432,0.1574999999999999,0.1802777777777776,0.09749999999999995,0.2319444444444446,0.1341666666666666,0.2508333333333334,0.19944444444444423,0.2519444444444443,0.13527777777777764
SIPD/AlwaysDefect-Default-v0,0.21694444444444425,-0.2627777777777777,-0.5097222222222216,-0.3002777777777778,-0.30444444444444446,-0.2602777777777777,-0.30611111111111095,-0.3875000000000006,-0.5075000000000003,-0.46666666666666623,-0.061666666666666675,-0.3561111111111108,-0.2338888888888888,-0.46138888888888857,-0.3322222222222224,-0.5586111111111111,-0.4633333333333337,-0.6672222222222219,-0.2622222222222222,-0.4255555555555553,-0.3033333333333334,-0.5308333333333332,-0.5327777777777781,-0.6280555555555551,-0.753055555555556,-0.14888888888888882,-0.553888888888889,-0.4194444444444442,-0.5608333333333332,-0.5074999999999998,-0.6419444444444444
SIPD/TitForTat-Default-v0,0.11249999999999988,0.27472222222222226,0.5255555555555552,0.3766666666666664,0.46222222222222203,0.41416666666666674,0.44444444444444464,0.41166666666666657,0.5616666666666664,0.6472222222222217,0.3477777777777778,0.5663888888888892,0.45249999999999996,0.591111111111111,0.473333333333333,0.6702777777777776,0.34000000000000014,0.7125000000000004,0.4130555555555553,0.5913888888888889,0.47749999999999965,0.6161111111111112,0.5386111111111113,0.6952777777777776,0.8741666666666671,0.42333333333333356,0.7227777777777774,0.5488888888888889,0.6761111111111109,0.6086111111111113,0.7825000000000004
SIPD/WinStayLoseSwitch-Default-v0,0.1544444444444446,0.062499999999999944,0.10777777777777774,0.11944444444444435,0.17222222222222228,0.24749999999999986,0.2525000000000001,0.23027777777777747,0.3216666666666667,0.2033333333333334,0.2072222222222222,0.21305555555555558,0.3355555555555551,0.368611111111111,0.4263888888888893,0.36611111111111144,0.01666666666666674,0.1574999999999998,0.1613888888888889,0.1966666666666668,0.31916666666666615,0.3522222222222224,0.380555555555556,0.34972222222222255,0.2036111111111113,0.22750000000000015,0.22361111111111107,0.44666666666666627,0.36888888888888915,0.526944444444445,0.3038888888888891
SIPD/ExtortionateZD-Default-v0,0.21861111111111112,-0.058055555555555576,-0.13166666666666677,-0.07166666666666659,-0.05194444444444457,-0.07750000000000007,-0.09166666666666666,-0.15972222222222232,-0.1666666666666665,-0.05888888888888896,0.05277777777777779,-0.05416666666666674,-0.0822222222222224,-0.14,-0.11861111111111118,-0.18250000000000038,-0.17250000000000001,-0.17333333333333334,-0.061666666666666745,-0.09500000000000001,-0.12305555555555538,-0.18083333333333357,-0.23305555555555563,-0.22333333333333305,-0.16638888888888884,0.001944444444444444,-0.10972222222222215,-0.16944444444444448,-0.18638888888888924,-0.26000000000000023,-0.20027777777777794
