train_team,MinAtar/Asterix-v0,MinAtar/Asterix-v0+MinAtar/Breakout-v0,MinAtar/Asterix-v0+MinAtar/Breakout-v0+MinAtar/Freeway-v0,MinAtar/Asterix-v0+MinAtar/Breakout-v0+MinAtar/Freeway-v0+MinAtar/Seaquest-v0,MinAtar/Asterix-v0+MinAtar/Breakout-v0+MinAtar/Freeway-v0+MinAtar/Seaquest-v0+MinAtar/SpaceInvaders-v0,MinAtar/Asterix-v0+MinAtar/Breakout-v0+MinAtar/Freeway-v0+MinAtar/SpaceInvaders-v0,MinAtar/Asterix-v0+MinAtar/Breakout-v0+MinAtar/Seaquest-v0,MinAtar/Asterix-v0+MinAtar/Breakout-v0+MinAtar/Seaquest-v0+MinAtar/SpaceInvaders-v0,MinAtar/Asterix-v0+MinAtar/Breakout-v0+MinAtar/SpaceInvaders-v0,MinAtar/Asterix-v0+MinAtar/Freeway-v0,MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/Seaquest-v0,MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/Seaquest-v0+MinAtar/SpaceInvaders-v0,MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/SpaceInvaders-v0,MinAtar/Asterix-v0+MinAtar/Seaquest-v0,MinAtar/Asterix-v0+MinAtar/Seaquest-v0+MinAtar/SpaceInvaders-v0,MinAtar/Asterix-v0+MinAtar/SpaceInvaders-v0,MinAtar/Breakout-v0,MinAtar/Breakout-v0+MinAtar/Freeway-v0,MinAtar/Breakout-v0+MinAtar/Freeway-v0+MinAtar/Seaquest-v0,MinAtar/Breakout-v0+MinAtar/Freeway-v0+MinAtar/Seaquest-v0+MinAtar/SpaceInvaders-v0,MinAtar/Breakout-v0+MinAtar/Freeway-v0+MinAtar/SpaceInvaders-v0,MinAtar/Breakout-v0+MinAtar/Seaquest-v0,MinAtar/Breakout-v0+MinAtar/Seaquest-v0+MinAtar/SpaceInvaders-v0,MinAtar/Breakout-v0+MinAtar/SpaceInvaders-v0,MinAtar/Freeway-v0,MinAtar/Freeway-v0+MinAtar/Seaquest-v0,MinAtar/Freeway-v0+MinAtar/Seaquest-v0+MinAtar/SpaceInvaders-v0,MinAtar/Freeway-v0+MinAtar/SpaceInvaders-v0,MinAtar/Seaquest-v0,MinAtar/Seaquest-v0+MinAtar/SpaceInvaders-v0,MinAtar/SpaceInvaders-v0
MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/Breakout-v0+MinAtar/SpaceInvaders-v0+MinAtar/Seaquest-v0,0.0051333333333333335,0.008866666666666667,0.002466666666666667,0.0029333333333333334,0.0032666666666666664,0.0026,0.004866666666666667,0.0037333333333333333,0.007200000000000001,0.0044666666666666665,0.0014666666666666667,0.0033333333333333335,0.0017333333333333333,0.0036666666666666666,0.002466666666666667,0.005666666666666667,0.0294,0.0026,0.0022,0.0024,0.0018666666666666666,0.0032,0.0035999999999999995,0.012333333333333333,0.0021333333333333334,0.0027333333333333337,0.0028,0.0041333333333333335,0.0004,0.0008666666666666666,0.0028
MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/Seaquest-v0,0.005466666666666666,0.009533333333333333,0.0,0.0,0.0,0.0,0.005733333333333333,0.005066666666666666,0.008133333333333333,0.0,0.0,0.00013333333333333334,0.0,0.0036000000000000003,0.002533333333333333,0.004533333333333333,0.0436,0.0,0.0,0.0,0.0,0.0146,0.007799999999999999,0.0176,0.0,0.0,0.0,0.0,0.0006,0.0005333333333333333,0.00019999999999999998
MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/Seaquest-v0+MinAtar/Breakout-v0,0.004066666666666666,0.010066666666666666,0.0,0.0,0.0,0.0,0.005999999999999999,0.007866666666666666,0.015933333333333334,0.0,0.0,0.0004666666666666667,0.0,0.0032666666666666664,0.0076,0.015066666666666667,0.042666666666666665,0.0,0.0,0.0003333333333333333,0.0,0.0061333333333333335,0.0134,0.028800000000000003,0.0,0.0,0.0006,0.00039999999999999996,0.0012666666666666668,0.011133333333333335,0.0262
MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/Seaquest-v0+MinAtar/Breakout-v0+MinAtar/SpaceInvaders-v0,0.007933333333333334,0.014533333333333334,0.0,0.0,0.0,0.0,0.007066666666666666,0.006666666666666667,0.010066666666666666,0.0,0.0,0.0,0.0,0.004533333333333334,0.0046,0.004266666666666666,0.051,0.0,0.0,0.0,0.0,0.008133333333333333,0.0052,0.0188,0.0,0.0,0.0,0.0,0.0017333333333333333,0.0014,0.001
MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/Seaquest-v0+MinAtar/SpaceInvaders-v0,0.004866666666666667,0.0092,0.0022,0.0007333333333333333,0.00046666666666666666,6.666666666666667e-05,0.0024666666666666665,0.0032666666666666664,0.008866666666666667,0.0,0.0005333333333333334,0.0011333333333333332,0.0006,0.0012666666666666666,0.0036000000000000003,0.0082,0.0294,0.0008666666666666666,0.00046666666666666666,0.0007333333333333333,0.0003333333333333333,0.001,0.0031999999999999997,0.0184,6.666666666666667e-05,0.0,0.0007333333333333333,0.00013333333333333334,0.0002666666666666666,0.0031333333333333335,0.010866666666666669
MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/Seaquest-v0+MinAtar/SpaceInvaders-v0+MinAtar/Breakout-v0,0.005600000000000001,0.008933333333333333,0.00046666666666666666,0.0009333333333333333,0.0002666666666666667,0.0007333333333333333,0.0030000000000000005,0.0034000000000000002,0.009066666666666667,0.00019999999999999998,0.0012,0.0009333333333333333,0.0006,0.002533333333333333,0.0044,0.010066666666666666,0.0294,0.0011333333333333332,0.0006,0.0005333333333333333,0.001,0.0032666666666666664,0.0061333333333333335,0.01946666666666667,0.00019999999999999998,0.0008666666666666666,0.0009333333333333333,0.001,0.0005333333333333334,0.005333333333333333,0.0182
MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/SpaceInvaders-v0,0.004933333333333334,0.006999999999999999,0.0006,0.0016666666666666663,0.0008666666666666666,0.0011333333333333332,0.003533333333333333,0.006333333333333333,0.015266666666666666,0.0018666666666666666,0.0016666666666666668,0.0015333333333333334,0.0017333333333333333,0.002733333333333333,0.0052,0.016800000000000002,0.0148,0.0014666666666666667,0.0011333333333333334,0.0018666666666666666,0.0007333333333333333,0.0019999999999999996,0.006266666666666667,0.0388,0.0016666666666666668,0.0010666666666666667,0.0018666666666666666,0.002,0.001,0.007800000000000001,0.03953333333333334
MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/SpaceInvaders-v0+MinAtar/Breakout-v0,0.006866666666666667,0.009666666666666665,0.0,0.0,0.0,0.0,0.006666666666666667,0.011000000000000001,0.015666666666666666,0.0,0.0,0.0006666666666666666,0.0,0.005333333333333333,0.0106,0.016866666666666665,0.0302,0.0,0.0,0.0011333333333333334,0.0,0.005666666666666667,0.015933333333333334,0.02513333333333333,0.0,6.666666666666667e-05,0.0003333333333333333,0.0006,0.0018666666666666666,0.015666666666666666,0.021599999999999998
MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/SpaceInvaders-v0+MinAtar/Breakout-v0+MinAtar/Seaquest-v0,0.005866666666666667,0.0112,0.0,0.0,0.0,0.0,0.0077333333333333325,0.005933333333333333,0.010066666666666666,0.0,0.0,0.0,0.0,0.004666666666666667,0.0034000000000000002,0.005333333333333333,0.044000000000000004,0.0,0.0,0.0,0.0,0.013666666666666667,0.008866666666666667,0.017733333333333334,0.0,0.0,0.0,0.0,0.00019999999999999998,0.0002666666666666667,0.0003333333333333333
MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/SpaceInvaders-v0+MinAtar/Seaquest-v0,0.005666666666666667,0.0124,0.0033333333333333335,0.0022666666666666664,0.004866666666666667,0.0007999999999999999,0.0056,0.014733333333333333,0.0262,0.0029333333333333334,0.003533333333333333,0.0020666666666666667,0.0013333333333333333,0.004,0.015533333333333335,0.0244,0.04426666666666667,0.0031999999999999997,0.0003333333333333333,0.0015999999999999999,0.004,0.004933333333333334,0.021466666666666665,0.04933333333333333,0.0027333333333333337,0.0027333333333333337,0.0024000000000000002,0.0038666666666666663,0.0004,0.021466666666666665,0.04979999999999999
MinAtar/Asterix-v0+MinAtar/Freeway-v0+MinAtar/SpaceInvaders-v0+MinAtar/Seaquest-v0+MinAtar/Breakout-v0,0.004933333333333334,0.010866666666666669,6.666666666666667e-05,0.0,6.666666666666667e-05,6.666666666666667e-05,0.0042,0.007666666666666666,0.013533333333333333,6.666666666666667e-05,0.00019999999999999998,0.00019999999999999998,0.0003333333333333333,0.0034000000000000002,0.006466666666666667,0.011133333333333334,0.04666666666666666,0.0002666666666666667,0.0,0.00039999999999999996,0.0002666666666666667,0.008333333333333333,0.0188,0.03613333333333333,0.00013333333333333334,0.0003333333333333333,6.666666666666667e-05,0.00013333333333333334,0.0007333333333333333,0.014400000000000001,0.028133333333333333
