,1,1+3,1+3+4,1+3+4+5,1+3+4+5+6,1+3+4+5+6+7,1+3+4+5+7,1+3+4+6,1+3+4+6+7,1+3+4+7,1+3+5,1+3+5+6,1+3+5+6+7,1+3+5+7,1+3+6,1+3+6+7,1+3+7,1+4,1+4+5,1+4+5+6,1+4+5+6+7,1+4+5+7,1+4+6,1+4+6+7,1+4+7,1+5,1+5+6,1+5+6+7,1+5+7,1+6,1+6+7,1+7,3,3+4,3+4+5,3+4+5+6,3+4+5+6+7,3+4+5+7,3+4+6,3+4+6+7,3+4+7,3+5,3+5+6,3+5+6+7,3+5+7,3+6,3+6+7,3+7,4,4+5,4+5+6,4+5+6+7,4+5+7,4+6,4+6+7,4+7,5,5+6,5+6+7,5+7,6,6+7,7
1,-0.4083333363135656,-0.3409006689985628,-0.3028599968055882,-0.279191333800554,-0.241247997184594,-0.21219033062457995,-0.24152933448553282,-0.2554773357510582,-0.23125800073146785,-0.26493033766746366,-0.31695766816536736,-0.2758226679265488,-0.24367633452018223,-0.2783506655693051,-0.2952463354170324,-0.2552150012552719,-0.3010606643557546,-0.3466176642974204,-0.29678367063403016,-0.2652143305540095,-0.22618266562620742,-0.270382002790768,-0.3023669994870782,-0.25963666195670715,-0.302331664363544,-0.3437303330500915,-0.29522666648030305,-0.25874566599727084,-0.30322666938106396,-0.3485419995586096,-0.2886843331158149,-0.34328133245309517,0.04833333293596904,0.08039766699075761,0.09366033340493783,0.12469999824961026,0.14925333281358047,0.11956699952483167,0.10926233222087213,0.13567166815201376,0.10850833411018065,0.06763766701022798,0.0995376674830913,0.12996833393971066,0.09723700255155521,0.08225366656978973,0.11552633494138698,0.0831913340091702,0.04833333293596904,0.08205066601435392,0.11560366804401034,0.1403890008231009,0.10835366507371268,0.08495066473881373,0.11706333234906158,0.08110333353281018,0.04833333293596904,0.08747366646925586,0.11860999996463446,0.08185733333230007,0.04833333293596904,0.09091499989231447,0.04833333293596904
3,0.04833333293596904,-0.34108333160479887,-0.23088933194676978,-0.12228066548705098,-0.056206670502821736,-0.028884333372115753,-0.08251799901326412,-0.16396133383115122,-0.11106333732604903,-0.17962499906619445,-0.18251500482360627,-0.1040246660013995,-0.06374966522057825,-0.1381539962689084,-0.25697766304016406,-0.1553876634935526,-0.25064466580748707,0.09306099946300161,0.12389766708016386,0.1551016665498419,0.18134666929642343,0.15066466699043876,0.1269909994304185,0.15803066944082594,0.12465166678031289,0.09275166670481351,0.1291079994539421,0.16010899965961753,0.12448733285069431,0.09278066669901236,0.13263633131980876,0.09310933272043849,-0.4083333363135656,-0.2971743330359442,-0.16262099648515538,-0.11505000218749083,-0.053049997091293606,-0.13123433351516617,-0.22236899793148004,-0.17011233488718497,-0.23271300390362942,-0.25266833474238376,-0.16624233424663504,-0.12558233072360353,-0.19566900153954808,-0.2963229982058203,-0.2212196704248589,-0.3100899964571005,0.04833333293596904,0.0820506660143538,0.11560366804401034,0.14038900082310096,0.10835366507371262,0.08495066473881371,0.11706333234906162,0.0811033335328102,0.04833333293596904,0.08747366646925589,0.11860999996463445,0.08185733333230007,0.04833333293596904,0.09091499989231444,0.04833333293596904
4,0.04833333293596904,0.09156266729036955,-0.2477859992782282,-0.2030193336308002,-0.14489133507013277,-0.08943832953770983,-0.1329339991013217,-0.19382733017206297,-0.12037934005260426,-0.17962500214576788,0.10819900055726392,0.14111400033036914,0.1696983344356219,0.13767266660928773,0.12461299642920473,0.15523699745535824,0.12500933304429024,-0.34652633269627947,-0.25440499603748457,-0.16566099623839126,-0.12124066591262884,-0.1914700014392542,-0.24930233741799804,-0.1715913273394106,-0.24999766359726508,0.09275166670481348,0.12910799945394208,0.1601089996596175,0.12448733285069429,0.09278066669901236,0.13263633131980876,0.09310933272043849,0.04833333293596904,-0.30164966732263837,-0.25642033422986565,-0.17596933349967014,-0.12876533304651663,-0.18996166934569578,-0.22657033637166102,-0.15358100225527896,-0.21992633536458067,0.06763766701022798,0.09953766748309134,0.12996833393971075,0.09723700255155528,0.08225366656978972,0.115526334941387,0.08319133400917016,-0.4083333363135656,-0.3104086654384919,-0.22671366646886085,-0.1658516638974336,-0.2281183303395903,-0.3121666647990567,-0.21895199984312133,-0.2995740047097205,0.04833333293596904,0.08747366646925589,0.11860999996463446,0.08185733333230007,0.04833333293596904,0.09091499989231443,0.04833333293596904
5,0.04833333293596904,0.09156266729036955,0.12120066702365821,-0.13652866954604723,-0.1125593329469362,-0.05418366551399226,-0.10087600459655152,0.1503166634837783,0.17709333459536267,0.14899233043193746,-0.19822433526317237,-0.16092533285419086,-0.07790633479754126,-0.1360533360640208,0.12461299642920472,0.15523699745535827,0.12500933304429027,0.0930609994630016,-0.24773766696453048,-0.1989063291748365,-0.1347580004731812,-0.17356866558392864,0.1269909994304185,0.15803066944082603,0.12465166678031281,-0.3471096720298128,-0.2685573349893086,-0.18394366775949725,-0.25874732966224384,0.09278066669901236,0.13263633131980873,0.09310933272043845,0.04833333293596904,0.08039766699075741,-0.18490633452932048,-0.15057866220672889,-0.11689200088381779,-0.13114299933115633,0.10926233222087217,0.13567166815201376,0.1085083341101806,-0.251115665932497,-0.1989396677911289,-0.13782099793354644,-0.17146566455562842,0.08225366656978972,0.115526334941387,0.08319133400917017,0.04833333293596904,-0.3007273351152724,-0.2553923359513281,-0.17105766649047596,-0.23478566373388038,0.08495066473881371,0.11706333234906163,0.08110333353281023,-0.4083333363135656,-0.3244396694501239,-0.23046599795420977,-0.308683996498584,0.04833333293596904,0.09091499989231439,0.04833333293596904
6,0.04833333293596904,0.09156266729036956,0.12120066702365825,0.13601000135143562,-0.1770406665404633,-0.14186367173989664,0.1614333308736489,-0.2057006669044494,-0.16650266587734255,0.14899233043193744,0.10819900055726386,-0.22805533354481103,-0.19563499947388985,0.13767266660928762,-0.25131499588489536,-0.21210566774010578,0.12500933304429024,0.09306099946300161,0.12389766708016381,-0.2152550010879836,-0.1816119972864789,0.15066466699043893,-0.26720366815726,-0.22008933499455438,0.12465166678031281,0.09275166670481344,-0.2687399990856644,-0.2263223323722678,0.12448733285069426,-0.34251399825016554,-0.28521366640925233,0.09310933272043825,0.04833333293596904,0.08039766699075739,0.09366033340493798,-0.23780199979742359,-0.19662599806984327,0.11956699952483177,-0.2556143321096894,-0.21376966635386024,0.1085083341101806,0.06763766701022786,-0.276664335429668,-0.23061566422383,0.0972370025515554,-0.3163250015179306,-0.26104100132982017,0.0831913340091702,0.04833333293596904,0.08205066601435364,-0.2633383327722559,-0.22147366737325946,0.10835366507371264,-0.3205693330367399,-0.2747566652297966,0.08110333353281023,0.04833333293596904,-0.32708833058674996,-0.28115599845846573,0.0818573333323001,-0.4083333363135656,-0.34200499872366436,0.04833333293596904
7,0.04833333293596904,0.09156266729036959,0.12120066702365827,0.13601000135143568,0.16454599976539622,-0.12560633381207817,-0.1602426659067473,0.1503166634837786,-0.158556670943896,-0.18757100413243022,0.10819900055726388,0.1411140003303691,-0.1738976693153386,-0.19752067009607857,0.12461299642920477,-0.22306566690405136,-0.2543893370032301,0.09306099946300166,0.12389766708016385,0.15510166654984178,-0.14288666109244066,-0.18544200032949426,0.1269909994304183,-0.20967733368277464,-0.251459001104036,0.09275166670481344,0.129107999453942,-0.20330633595585756,-0.2407546668748073,0.09278066669901236,-0.28137766361236577,-0.350222664078074,0.04833333293596904,0.0803976669907574,0.093660333404938,0.12469999824961016,-0.16858666236202002,-0.19909499943256417,0.10926233222087219,-0.2017136670152348,-0.24705233052373052,0.06763766701022784,0.09953766748309126,-0.2140843314925817,-0.2598763341208297,0.08225366656978968,-0.2626849989096316,-0.3095420044660566,0.04833333293596904,0.08205066601435364,0.1156036680440109,-0.20649499997496665,-0.2357903322080769,0.08495066473881376,-0.2611480011045925,-0.3045059975981716,0.04833333293596904,0.08747366646925592,-0.2532080008586252,-0.3010120013356203,0.04833333293596904,-0.3351549998919166,-0.4083333363135656
