,2,2+3,2+3+4,2+3+4+5,2+3+4+5+7,2+3+4+7,2+3+5,2+3+5+7,2+3+7,2+4,2+4+5,2+4+5+7,2+4+7,2+5,2+5+7,2+7,3,3+4,3+4+5,3+4+5+7,3+4+7,3+5,3+5+7,3+7,4,4+5,4+5+7,4+7,5,5+7,7
2,0.5625726724664369,0.28304276963075015,0.19106867010394737,0.1479132615774871,0.11654464098314439,0.14232766109208267,0.1971904097497462,0.14554896508653958,0.18797882308562608,0.28806190108259533,0.19960369269053133,0.14703948631882663,0.19017696792880684,0.3019369347393513,0.1961229678988457,0.2806076046824457,-0.002237626115481082,-0.0011931031445662154,-0.0007969274123509734,-0.0009841514130433289,-0.001485100189844768,-0.0008359674612681066,-0.001144483089447026,-0.0017926057179768824,-0.0006228739023208622,-0.00038420726855593613,-0.0007512049873669972,-0.0012985100348790423,0.0008594900369644184,-0.000610241095225017,-0.0017574575543403562
3,-0.0007848840951919419,0.2777995454271635,0.18745976974566772,0.1444364975144466,0.11398260819415262,0.13976267054677005,0.19262326757113157,0.1425206132729849,0.18477089698115992,-0.0004311478137970124,-0.0013363202412923104,-0.0008375739306211522,-0.00045310104886689867,-0.0014864841103553869,-0.0010783667365709935,-0.0009538879990577629,0.562310231526693,0.2852200509111086,0.19607547104358686,0.14459313703080012,0.18776600460211426,0.2977725189924242,0.193030724475781,0.2783366022507349,-0.00013577461242675153,-0.0012184272706508594,-0.0011319788793722895,-0.00018490880727768574,-0.0020496996243794694,-0.0014331615467866367,-0.0005269108215967822
4,-0.0008591735363006484,-0.0011296133200327625,0.18308586513002723,0.14140704852839311,0.11174218448499836,0.13662389300763605,-0.000740740597248081,-0.0005981832742691067,-0.0007138959566751979,0.27542701497673977,0.19072952186067893,0.14083926667769744,0.1822139995296797,-0.00043658703565596646,-0.000681463629007346,-0.0008519431451956462,-0.0009488454461097787,0.2786311964193979,0.19212436646223063,0.14178638520340123,0.18312638223171246,-0.00024535745382308347,-0.0005875982840855831,-0.0006190700829029024,0.5655499020218848,0.29623532434304567,0.19141396929820378,0.2762189077337584,0.0002727969487508197,-0.0002369796236356118,3.729005654652488e-05
5,-0.0004279717803001487,-0.0016397302349408533,-0.001177804966767632,0.12754937169452513,0.10070422348876797,-0.0009238190700610602,0.1703362816075484,0.12596500237782793,-0.0009603656331697999,-0.0005660386880238927,0.17256824389100073,0.12763090960681436,-2.849613626797152e-05,0.2612092821300031,0.17008864189187678,-0.0004279951751232192,-0.0029587512214978525,-0.0015353071689605637,0.17309350336591403,0.12774796230097607,-0.0011594921847184417,0.262968805929025,0.1704857818285623,-0.0013477256894111477,-0.0005634731054306008,0.2681536830961705,0.1730398580928644,-0.00048092802365620285,0.5642470087607699,0.26196354096134505,0.00019617497920989546
7,-0.002587210536003111,-0.0025685624281565206,-0.0016986408829689173,-0.0014253505567709632,0.11566849539677304,0.14140177416304744,-0.0014905785520871564,0.14451918279131262,0.18699077333013223,-0.0012520653009414693,-0.0011980971693992513,0.14630062724153203,0.1892148838937282,-0.0015297968188921706,0.19493845979372668,0.27900000095367444,-0.0023498372236887676,-0.0012633852660655772,-0.000917132745186482,0.14722136981785294,0.19059216414888702,-0.0008236959576606843,0.19665473048885662,0.28275351449847214,-0.00040563553571701383,-0.00027125775814055566,0.19918561736742654,0.2873557197054225,0.00010836939016980092,0.30145920226971323,0.5626118702689807
